GENEA   N_A     GENEB   N_B     N_CO_OCCUR      N_CO_OCCUR_NORM SWAP_GENEA      SWAP_N_A        SWAP_GENEB      SWAP_N_B        SWAP_N_CO_OCCUR SWAP_N_CO_OCCUR_NORM
TMEM248	30	TMA7	2	353.7349	0.4961992	TMA7	4	TMEM248	2	9.214026	0.1062715
GANC	75	HEYL	5	46.81416	0.8390942	HEYL	52	GANC	5	18.04033	0.5089307
GNAI1	61	UBXN4	5	27.68283	0.7334914	UBXN4	68	GNAI1	5	36.64908	0.9253664
GNA13	34	OR2T8	2	424.584	0.9926373	OR2T8	8	GNA13	2	37.39176	0.3321899
NIT1	20	UBD	2	188.2669	0.6748969	UBD	12	NIT1	2	78.81654	0.3685312
PRAMEF18	6	GIMAP4	2	21.3734	0.2198636	GIMAP4	29	PRAMEF18	2	336.3229	0.9435492
SLC35D2	17	IMP4	2	143.9559	0.6506735	IMP4	12	SLC35D2	2	78.81654	0.4668062
C5orf51	24	TBX19	3	37.59768	0.462939	TBX19	36	C5orf51	3	90.74008	0.7637102
BROX	27	LRRC1	3	48.98621	0.7024207	LRRC1	36	BROX	3	90.74008	0.7495674
RPL7	20	TRIM49C	2	188.2669	0.8216136	TRIM49C	14	RPL7	2	103.3544	0.8215512
NFIA	44	WFDC8	3	135.8365	0.9315472	WFDC8	22	NFIA	3	30.78941	0.5422698
GALP	15	CMTM2	2	116.4206	0.5443607	CMTM2	19	GALP	2	173.136	0.9714616
ZNF891	29	GBGT1	2	336.3229	0.7338716	GBGT1	10	ZNF891	2	56.696	0.7069327
OR8U1	23	SUPT7L	3	34.1129	0.4891501	SUPT7L	40	OR8U1	3	112.4654	0.9290318
MRPL3	28	MCMDC2	3	53.08227	0.6784205	MCMDC2	40	MRPL3	3	112.4654	0.9991474
NRBF2	15	EID3	2	116.4206	0.4536339	EID3	8	NRBF2	2	37.39176	0.2214599
GIN1	20	PRICKLE4	2	188.2669	0.7629269	PRICKLE4	15	GIN1	2	116.4206	0.7439596
KRTAP10-8	15	PHOSPHO2	2	116.4206	0.5987968	PHOSPHO2	16	KRTAP10-8	2	129.9663	0.7697508
IMP4	12	RNASET2	2	78.81654	0.8967593	RNASET2	22	IMP4	2	219.4755	0.9920185
PKD1	1040	MUC16	66	1.398445	0.5520982	MUC16	1093	PKD1	66	1.615499	0.6476098
CALCA	11	OTOS	2	67.43061	0.4414099	OTOS	18	CALCA	2	158.3561	0.5183102
RPRM	9	METTL2A	2	46.6644	0.4727534	METTL2A	26	RPRM	2	285.0314	0.888502
ADSL	25	SLC17A1	3	41.24043	0.5270753	SLC17A1	36	ADSL	3	90.74008	0.7495674
TMEM247	11	LUC7L3	2	67.43061	0.6621148	LUC7L3	18	TMEM247	2	158.3561	0.5923545
C20orf144	35	KIAA1143	3	85.5904	0.6136469	KIAA1143	18	C20orf144	3	19.16951	0.2360336
CHRM2	33	IVNS1ABP	4	17.29653	0.2614968	IVNS1ABP	48	CHRM2	4	44.52816	0.6523765
PMP22	16	SOX14	2	129.9663	0.9520601	SOX14	18	PMP22	2	158.3561	0.8885317
FTL	21	EIF4EBP1	2	203.7218	0.8890601	EIF4EBP1	17	FTL	2	143.9559	0.9423547
GGCT	5	KRTAP10-2	2	14.76972	0.1427249	KRTAP10-2	25	GGCT	2	268.3026	0.8781725
TMEM249	25	UTP23	2	268.3026	0.6690838	UTP23	9	TMEM249	2	46.6644	0.4218415
TNFAIP8L2	4	STOM	2	9.214026	0.07036896	STOM	21	TNFAIP8L2	2	203.7218	0.3492736
ZNF660	7	KATNAL1	2	28.93908	0.3743678	KATNAL1	39	ZNF660	2	514.9805	0.9631804
OBSCN	1352	MUC16	73	1.987843	0.7847889	MUC16	1093	OBSCN	73	1.061871	0.5473202
PSMA6	18	GALP	2	158.3561	0.8885317	GALP	15	PSMA6	2	116.4206	0.6350875
RAP2B	20	TMPRSS11B	3	24.63889	0.4531467	TMPRSS11B	50	RAP2B	3	173.5506	0.9467383
OLAH	26	DAZAP2	2	285.0314	0.8440769	DAZAP2	8	OLAH	2	37.39176	0.3555015
RNASEH1	81	FCF1	2	1251.425	0.7801899	FCF1	3	RNASEH1	2	4.808618	0.1356546
TSPAN18	45	MCM8	5	12.06841	0.3197678	MCM8	91	TSPAN18	5	74.06704	0.8658086
NT5M	18	ZNF140	2	158.3561	0.789806	ZNF140	17	NT5M	2	143.9559	0.9872287
VCPIP1	43	SLC44A5	4	34.04283	0.657935	SLC44A5	53	VCPIP1	4	56.31652	0.8865288
SIX1	41	GK5	3	118.1619	0.8471707	GK5	24	SIX1	3	37.59768	0.4336391
CKM	51	ZNF662	3	180.11	0.5614402	ZNF662	9	CKM	3	3.291701	0.04771324
HIST1H2BE	54	HTR1E	4	58.82244	0.7976236	HTR1E	43	HIST1H2BE	4	34.04283	0.7587476
UGT1A1	3	NEFM	2	4.808618	0.1768756	NEFM	100	UGT1A1	2	1538.594	0.9592235
ZFYVE1	100	HIGD1B	4	213.8292	0.5998948	HIGD1B	10	ZFYVE1	4	0.6016328	0.01716004
RLN2	35	TTC8	3	85.5904	0.7203681	TTC8	18	RLN2	3	19.16951	0.2928011
SCGB2B2	11	EMC2	2	67.43061	0.2101952	EMC2	6	SCGB2B2	2	21.3734	0.06662532
RPL37	24	DHRS11	3	37.59768	0.7559384	DHRS11	36	RPL37	3	90.74008	0.707139
ILDR2	48	KCTD8	4	44.52816	0.6246158	KCTD8	53	ILDR2	4	56.31652	0.974304
YWHAZ	19	SKP1	2	173.136	0.8905064	SKP1	13	YWHAZ	2	90.80593	0.6934992
RNASE8	4	GP2	2	9.214026	0.1263769	GP2	40	RNASE8	2	533.2058	0.9972678
CA3	23	CACNG2	3	34.1129	0.4306647	CACNG2	34	CA3	3	80.56015	0.6780312
C1orf131	24	TAS2R5	2	251.7873	0.3139492	TAS2R5	4	C1orf131	2	9.214026	0.07754947
PTX3	14	EEF1B2	2	103.3544	0.4510477	EEF1B2	18	PTX3	2	158.3561	0.8885317
OR8B2	21	E2F5	2	203.7218	0.9525644	E2F5	14	OR8B2	2	103.3544	0.7732247
HSPB11	12	DAPP1	2	78.81654	0.491375	DAPP1	16	HSPB11	2	129.9663	0.5266716
DESI2	15	ISG20	2	116.4206	0.8165411	ISG20	19	DESI2	2	173.136	0.7555812
NAP1L4	26	SWI5	3	45.03776	0.4352153	SWI5	35	NAP1L4	3	85.5904	0.6936878
ZNF660	7	USP15	2	28.93908	0.3743678	USP15	38	ZNF660	2	496.7921	0.9291623
CYP11A1	54	PRIM2	3	200.2049	0.9673241	PRIM2	14	CYP11A1	3	10.34354	0.2160279
CSMD1	653	MUC5B	51	0.8470697	0.3307216	MUC5B	1012	CSMD1	51	3.801114	0.8886644
CAMP	5	FAM219A	2	14.76972	0.1358188	FAM219A	21	CAMP	2	203.7218	0.4127779
C10orf113	4	ADRA1A	2	9.214026	0.2111069	ADRA1A	63	C10orf113	2	948.8381	0.8873174
IPP	35	AIG1	3	85.5904	0.4669052	AIG1	16	IPP	3	14.40035	0.2154666
UBE2L6	16	IGFBP6	2	129.9663	0.6684678	IGFBP6	16	UBE2L6	2	129.9663	0.7900074
TTR	16	C6orf203	2	129.9663	0.4253886	C6orf203	9	TTR	2	46.6644	0.2400133
OR52N5	8	HMCES	2	37.39176	0.273911	HMCES	19	OR52N5	2	173.136	0.5666859
SRI	27	RNPS1	3	48.98621	0.6184356	RNPS1	28	SRI	3	53.08227	0.5046787
TMEM237	19	TMEM139	2	173.136	0.7555812	TMEM139	15	TMEM237	2	116.4206	0.6350875
PFDN6	27	OR8D2	2	301.9556	0.5647549	OR8D2	7	PFDN6	2	28.93908	0.2616064
SPAG17	136	COPB1	8	27.32534	0.7580908	COPB1	85	SPAG17	8	6.900393	0.3559897
PLEC	1468	LAMA5	78	1.941643	0.6228025	LAMA5	884	PLEC	78	0.3120501	0.1771818
METAP1D	12	VASH1	2	78.81654	0.5282281	VASH1	15	METAP1D	2	116.4206	0.6350875
TAS2R41	23	TMEM81	2	235.5047	0.8075286	TMEM81	11	TAS2R41	2	67.43061	0.4729392
TRMT44	53	PI16	4	56.31652	0.9830815	PI16	51	TRMT44	4	51.45065	0.9703131
LYG2	30	SPRR4	2	353.7349	0.6064657	SPRR4	6	LYG2	2	21.3734	0.2198636
TRIM49	20	SCGB1D1	2	188.2669	0.4694935	SCGB1D1	7	TRIM49	2	28.93908	0.2435646
WNT8A	30	GRB14	3	61.70308	0.7885992	GRB14	35	WNT8A	3	85.5904	0.8270892
NMD3	50	GTPBP1	5	16.19635	0.3660335	GTPBP1	70	NMD3	5	39.43486	0.7498524
PPA2	22	OR2W1	2	219.4755	0.8893959	OR2W1	11	PPA2	2	67.43061	0.609566
NOV	19	CYP39A1	3	21.81774	0.3230494	CYP39A1	39	NOV	3	106.8718	0.8994818
ZNF470	46	MDH1	2	642.9222	0.9018548	MDH1	6	ZNF470	2	21.3734	0.3397892
NDUFAF6	37	STC2	3	96.00578	0.8229922	STC2	22	NDUFAF6	3	30.78941	0.4702871
MUC16	1093	SYNE1	57	2.978821	0.8770251	SYNE1	779	MUC16	57	0.970016	0.3829568
AIG1	16	CANX	3	14.40035	0.2109778	CANX	40	AIG1	3	112.4654	0.6135116
LAPTM5	34	CGREF1	3	80.56015	0.7031434	CGREF1	30	LAPTM5	3	61.70308	0.7020456
NCK1	16	ATAD1	2	129.9663	0.6279546	ATAD1	14	NCK1	2	103.3544	0.531592
PIGK	12	RNF125	2	78.81654	0.4668062	RNF125	19	PIGK	2	173.136	0.8905064
YWHAQ	19	ZSCAN12	3	21.81774	0.2890442	ZSCAN12	44	YWHAQ	3	135.8365	0.8468611
TRAM2	18	GABARAP	2	158.3561	0.567673	GABARAP	6	TRAM2	2	21.3734	0.1165943
MMADHC	12	KIAA1143	2	78.81654	0.5650812	KIAA1143	18	MMADHC	2	158.3561	0.7157617
SYNPR	25	CLC	3	41.24043	0.2571099	CLC	20	SYNPR	3	24.63889	0.2764963
MTMR2	26	TREM1	3	45.03776	0.4281957	TREM1	34	MTMR2	3	80.56015	0.6905873
OR11H1	26	BEST3	3	45.03776	0.6458033	BEST3	35	OR11H1	3	85.5904	0.8804498
TPRKB	15	APOC4	2	116.4206	0.6532329	APOC4	19	TPRKB	2	173.136	0.9174915
CENPM	12	EFCAB1	2	78.81654	0.4545218	EFCAB1	21	CENPM	2	203.7218	0.6985472
NOL11	38	GTF2E1	3	101.3841	0.80589	GTF2E1	26	NOL11	3	45.03776	0.7510973
NUDT1	20	SLC25A16	2	188.2669	0.9683303	SLC25A16	16	NUDT1	2	129.9663	0.9318035
COMMD4	17	CFHR2	2	143.9559	0.7404215	CFHR2	15	COMMD4	2	116.4206	0.5262154
IFIT1	7	OR4C15	2	28.93908	0.3247527	OR4C15	29	IFIT1	2	336.3229	0.9959686
TRIM11	98	OR5J2	5	87.53751	0.6685377	OR5J2	22	TRIM11	5	1.493731	0.05052053
IRF1	16	RND2	2	129.9663	0.7292376	RND2	17	IRF1	2	143.9559	0.8301696
UQCRQ	39	MSGN1	3	106.8718	0.6496258	MSGN1	13	UQCRQ	3	8.583282	0.1150502
DEFA5	10	HRASLS5	2	56.696	0.2297531	HRASLS5	14	DEFA5	2	103.3544	0.2738504
PRAP1	9	FKBP3	2	46.6644	0.4000221	FKBP3	28	PRAP1	2	319.0581	0.6961991
AURKC	27	FZD4	3	48.98621	0.5115455	FZD4	32	AURKC	3	70.87181	0.6848585
SLC35G6	17	EAPP	2	143.9559	0.9423547	EAPP	19	SLC35G6	2	173.136	0.620656
ELOVL6	26	GAPDH	3	45.03776	0.6458033	GAPDH	44	ELOVL6	3	135.8365	0.9738903
TIMM22	17	TWIST2	2	143.9559	0.4936143	TWIST2	10	TIMM22	2	56.696	0.2739364
RPL35A	11	SYCP3	2	67.43061	0.4203904	SYCP3	17	RPL35A	2	143.9559	0.4487403
NUDT1	20	RDH11	2	188.2669	0.8216136	RDH11	14	NUDT1	2	103.3544	0.741007
TSSK3	6	SAC3D1	2	21.3734	0.1765571	SAC3D1	25	TSSK3	2	268.3026	0.5854483
OR4P4	9	AKAP7	2	46.6644	0.450934	AKAP7	27	OR4P4	2	301.9556	0.8941952
IMP4	12	IFI30	2	78.81654	0.6265031	IFI30	22	IMP4	2	219.4755	0.9920185
IL36B	20	AQP5	2	188.2669	0.9683303	AQP5	16	IL36B	2	129.9663	0.9723167
ZFP14	33	PRM1	2	406.7168	0.9508653	PRM1	8	ZFP14	2	37.39176	0.4720594
NT5C	15	SCN4B	2	116.4206	0.7258143	SCN4B	19	NT5C	2	173.136	0.8095513
ZNF491	30	CD1A	3	61.70308	0.7308968	CD1A	33	ZNF491	3	75.65279	0.9433016
SLC39A7	26	FAM131C	2	285.0314	0.9773522	FAM131C	10	SLC39A7	2	56.696	0.5125262
CCDC142	33	DNAL1	2	406.7168	0.7606922	DNAL1	6	CCDC142	2	21.3734	0.2331886
ZNF514	7	NOP56	2	28.93908	0.3022005	NOP56	35	ZNF514	2	442.5355	0.8276848
DUT	14	CLCF1	2	103.3544	0.2577416	CLCF1	11	DUT	2	67.43061	0.2837635
DCUN1D3	17	METTL7B	2	143.9559	0.5609254	METTL7B	19	DCUN1D3	2	173.136	0.7825663
FAM153A	16	TMEM189	2	129.9663	0.7292376	TMEM189	15	FAM153A	2	116.4206	0.6895236
KIR2DL3	38	LOR	3	101.3841	0.8848988	LOR	26	KIR2DL3	3	45.03776	0.7581169
EPHB1	134	ANKRD55	7	46.2139	0.936379	ANKRD55	58	EPHB1	7	4.245096	0.2242967
EGLN2	51	GUCA1C	2	734.1497	0.5721242	GUCA1C	3	EGLN2	2	4.808618	0.08469043
SYCP3	17	ETFA	2	143.9559	0.6282364	ETFA	10	SYCP3	2	56.696	0.3534664
IGFBP5	19	CORT	2	173.136	0.7825663	CORT	11	IGFBP5	2	67.43061	0.4519196
CASQ2	25	MRPL36	2	268.3026	0.961808	MRPL36	12	CASQ2	2	78.81654	0.6019343
SH2D2A	21	NAA60	3	27.63039	0.357438	NAA60	35	SH2D2A	3	85.5904	0.6403272
ING1	33	NPSR1	3	75.65279	0.7074762	NPSR1	28	ING1	3	53.08227	0.7694281
ALG14	20	ETFA	2	188.2669	0.8216136	ETFA	10	ALG14	2	56.696	0.4064863
SEC11C	10	NQO1	2	56.696	0.415323	NQO1	22	SEC11C	2	219.4755	0.8551883
TNFAIP8	15	MEIG1	2	116.4206	0.5262154	MEIG1	14	TNFAIP8	2	103.3544	0.4832654
ARNTL2	22	ZNF793	2	219.4755	0.9920185	ZNF793	10	ARNTL2	2	56.696	0.4329963
C11orf52	9	TOMM22	2	46.6644	0.4582071	TOMM22	23	C11orf52	2	235.5047	0.697411
NMD3	50	RBM14	5	16.19635	0.376131	RBM14	75	NMD3	5	46.81416	0.8901695
AL590822.2	18	TSPAN33	2	158.3561	0.8391688	TSPAN33	17	AL590822.2	2	143.9559	0.5833624
COQ10B	22	AC004466.1	2	219.4755	0.8209808	AC004466.1	8	COQ10B	2	37.39176	0.2098042
SSR3	4	FAM107B	2	9.214026	0.09478269	FAM107B	33	SSR3	2	406.7168	0.8240832
ZNF511	19	MTURN	2	173.136	0.3508056	MTURN	6	ZNF511	2	21.3734	0.1332506
RPS10	10	FAM133B	2	56.696	0.1590599	FAM133B	8	RPS10	2	37.39176	0.1398694
AHNAK2	902	TTN	120	0.05413675	0.05413675	TTN	2425	AHNAK2	120	1.575801	0.6007496
RIPK1	55	GUCA1C	2	806.5532	0.6285483	GUCA1C	3	RIPK1	2	4.808618	0.1139199
GRINA	26	IKZF5	2	285.0314	0.8440769	IKZF5	10	GRINA	2	56.696	0.5567095
TRIT1	18	SERTAD3	2	158.3561	0.8885317	SERTAD3	16	TRIT1	2	129.9663	0.7697508
PDGFB	25	ERAL1	2	268.3026	0.9199902	ERAL1	14	PDGFB	2	103.3544	0.9020955
GMNN	8	RABGEF1	2	37.39176	0.4196083	RABGEF1	32	GMNN	2	388.9448	0.9093161
MTX3	11	C1orf158	2	67.43061	0.4624294	C1orf158	21	MTX3	2	203.7218	0.5715386
LCE1F	9	NBPF12	2	46.6644	0.2036476	NBPF12	10	LCE1F	2	56.696	0.1855698
RABGGTB	26	RPIA	3	45.03776	0.4422349	RPIA	28	RABGGTB	3	53.08227	0.4550381
LYRM1	15	CCL17	2	116.4206	0.3810525	CCL17	10	LYRM1	2	56.696	0.2916098
HTR1B	39	BHLHE40	4	26.64929	0.5399638	BHLHE40	63	HTR1B	4	83.42562	0.9882088
SIRPA	65	VPS72	4	89.36008	0.9610108	VPS72	31	SIRPA	4	14.65375	0.3585784
MUC16	1093	PLEC	90	0.3551763	0.2016688	PLEC	1468	MUC16	90	1.126857	0.4448769
PUS3	30	CLIC1	3	61.70308	0.3269802	CLIC1	18	PUS3	3	19.16951	0.2151192
PRH2	7	SLC29A2	2	28.93908	0.19846	SLC29A2	22	PRH2	2	219.4755	0.4104904
GDF3	25	WNT8A	3	41.24043	0.3985204	WNT8A	30	GDF3	3	61.70308	0.6443432
RAD54B	20	C8orf48	2	188.2669	0.4988368	C8orf48	6	RAD54B	2	21.3734	0.149907
CTDNEP1	19	EIF4E1B	2	173.136	0.7825663	EIF4E1B	15	CTDNEP1	2	116.4206	0.6350875
BNIP3	19	HOOK1	3	21.81774	0.2278349	HOOK1	35	BNIP3	3	85.5904	0.5736264
RPL18A	22	PPM1A	3	30.78941	0.4174998	PPM1A	31	RPL18A	3	66.22073	0.4644534
AK8	57	CPNE1	5	23.12857	0.5190951	CPNE1	59	AK8	5	25.35271	0.5018382
DDX56	52	RPUSD4	4	53.859	0.7555035	RPUSD4	46	DDX56	4	40.1727	0.7513596
AQP5	16	NFS1	2	129.9663	0.5671848	NFS1	12	AQP5	2	78.81654	0.4053843
MUC16	1093	MUC5B	63	1.935352	0.7556198	MUC5B	1012	MUC16	63	1.555506	0.6141048
ARL3	21	TFF3	2	203.7218	0.6032908	TFF3	8	ARL3	2	37.39176	0.2447715
DYNC1LI1	52	GALR1	4	53.859	0.6295862	GALR1	42	DYNC1LI1	4	32.10972	0.6105652
ZNF791	22	TNFAIP6	2	219.4755	0.8551883	TNFAIP6	7	ZNF791	2	28.93908	0.2300332
ZBTB12	17	PTH2	2	143.9559	0.7179845	PTH2	11	ZBTB12	2	67.43061	0.4729392
IGFL1	17	AC079210.1	2	143.9559	0.5160514	AC079210.1	15	IGFL1	2	116.4206	0.5806514
MPZL2	16	IER2	2	129.9663	0.9115469	IER2	16	MPZL2	2	129.9663	0.708981
C8orf44	17	PRR23C	2	143.9559	0.7628585	PRR23C	17	C8orf44	2	143.9559	0.8077326
